id,title,price,location,rooms,square_meters,listing_date,url,scraped_at
EJ-62394c1b9b,Hatay Metro Yakını Bakımlı Turk Koleji- Kızmesleklisesi Yakını,30.000 ₺,"İzmir, Konak",2+1,90 m²,25.06.2026,https://www.emlakjet.com/ilan/hatay-metro-yakini-bakimli-turk-koleji-kizmesleklisesi-yakini-19522273,2026-06-25 23:46:48
EJ-0709c87b05,"Alanya Payallar'da Ferah, Köşe Konumda 2+1 Kiralık Daire!",21.000 ₺,"Antalya, Alanya",2+1,110 m²,25.06.2026,https://www.emlakjet.com/ilan/alanya-payallar-da-ferah-kose-konumda-21-kiralik-daire-19522270,2026-06-25 23:46:48
EJ-c83dd85c01,Başar Gayrimenkul Den Kökçüoğlu Mah. 3+1 Kiralık Daire,9.000 ₺,"Samsun, İlkadım",3+1,120 m²,25.06.2026,https://www.emlakjet.com/ilan/basar-gayrimenkul-den-kokcuoglu-mah-31-kiralik-daire-19522243,2026-06-25 23:46:48
EJ-8ae741cfbf,Kiralik Daire 2+1 Ceşmeli,19.500 ₺,"Mersin, Erdemli",2+1,90 m²,25.06.2026,https://www.emlakjet.com/ilan/kiralik-daire-21-cesmeli-19522239,2026-06-25 23:46:48
EJ-648d089ee0,Bahçelievler 3+1 Triplex Kiralık Daire,13.000 ₺,"Amasya, Merzifon",3+1,132 m²,25.06.2026,https://www.emlakjet.com/ilan/bahcelievler-31-triplex-kiralik-daire-19522232,2026-06-25 23:46:48
EJ-faec41e3ae,Sahibinden Kiralık Daire,23.000 ₺,"Malatya, Yeşilyurt",3+1,141 m²,25.06.2026,https://www.emlakjet.com/ilan/sahibinden-kiralik-daire-19522229,2026-06-25 23:46:48
EJ-5bd487cc0b,Molla Team'den Kiralık Daire Muhittin Mah. 3+1 Net 130 M2,21.000 ₺,"Tekirdağ, Çorlu",3+1,140 m²,25.06.2026,https://www.emlakjet.com/ilan/molla-team-den-kiralik-daire-muhittin-mah-31-net-130-m2-19522218,2026-06-25 23:46:48
EJ-bae4491296,Karaali Villalar Bölgesi'nde Bahçeli Havuzlu 1+1 Eşyalı Kiralık,26.000 ₺,"Manisa, Yunusemre",1+1,50 m²,25.06.2026,https://www.emlakjet.com/ilan/karaali-villalar-bolgesi-nde-bahceli-havuzlu-11-esyali-kiralik-19522197,2026-06-25 23:46:48
EJ-6996b6ef97,Altıncaba'dan Karaaslan'da Modern Ve Ferah Kiralık 3+1,25.000 ₺,"Konya, Karatay",3+1,140 m²,25.06.2026,https://www.emlakjet.com/ilan/altincaba-dan-karaaslan-da-modern-ve-ferah-kiralik-31-19522184,2026-06-25 23:46:48
EJ-3bdb911db2,Murat Emlaktan Artuklukaymakamlık Karşısı 2+1 Dairemiz Kiralık,12.500 ₺,"Mardin, Artuklu",2+1,135 m²,25.06.2026,https://www.emlakjet.com/ilan/murat-emlaktan-artuklukaymakamlik-karsisi-21-dairemiz-kiralik-19522183,2026-06-25 23:46:48
EJ-819ba8c2e8,As Emlak'tan Sıraevler'de Kiralık Kombili 3+1 Üst Kat Dubleks,40.000 ₺,"Eskişehir, Tepebaşı",3+1,140 m²,25.06.2026,https://www.emlakjet.com/ilan/as-emlak-tan-siraevler-de-kiralik-kombili-31-ust-kat-dubleks-19522169,2026-06-25 23:46:48
EJ-cef665c299,Beyazevler Muhtarlık Yakini 3+1,21.000 ₺,"Adana, Çukurova",3+1,150 m²,25.06.2026,https://www.emlakjet.com/ilan/beyazevler-muhtarlik-yakini-31-19522165,2026-06-25 23:46:48
EJ-357bac7474,Hatay Merkezde Necatibey İlköğretim Arkası D.gazlı 2+1 Kiralık,25.000 ₺,"İzmir, Konak",2+1,100 m²,25.06.2026,https://www.emlakjet.com/ilan/hatay-merkezde-necatibey-ilkogretim-arkasi-d-gazli-21-kiralik-19522145,2026-06-25 23:46:48
EJ-460d460f8c,Turan Mahallesi Merkezi Konumda 3+1 Doğalgazlı Kiralık Daire ! ! !,18.000 ₺,"Aydın, Nazilli",3+1,140 m²,25.06.2026,https://www.emlakjet.com/ilan/turan-mahallesi-merkezi-konumda-31-dogalgazli-kiralik-daire-19522144,2026-06-25 23:46:48
EJ-0d80a1b817,Depozitosuz 1+1 Herşey Dahil Daireler,20.000 ₺,"Sakarya, Serdivan",1+1,65 m²,25.06.2026,https://www.emlakjet.com/ilan/depozitosuz-11-hersey-dahil-daireler-19522140,2026-06-25 23:46:48
EJ-1b0b9b748f,Papatya Cad 2+1 Geniş Lüks Daire,18.000 ₺,"Kayseri, Talas",2+1,110 m²,25.06.2026,https://www.emlakjet.com/ilan/papatya-cad-21-genis-luks-daire-19522087,2026-06-25 23:46:48
EJ-c7b395746d,Güven'den Hastane Yanında K.cam Balkonlu Kombili Kiralık 2+1 Daire,12.000 ₺,"Tekirdağ, Kapaklı",2+1,85 m²,25.06.2026,https://www.emlakjet.com/ilan/guven-den-hastane-yaninda-k-cam-balkonlu-kombili-kiralik-21-daire-19522085,2026-06-25 23:46:48
EJ-f32df403dd,Rw Nest'ten Zafer Mahallesinde Lüks 2+1 Kiralık Daire,23.000 ₺,"Eskişehir, Tepebaşı",2+1,110 m²,25.06.2026,https://www.emlakjet.com/ilan/rw-nest-ten-zafer-mahallesinde-luks-21-kiralik-daire-19522080,2026-06-25 23:46:48
EJ-510dd177a7,Döşemeaaltı Yeniköyde Belediye Yakını Full Eşyalı Kiralık Daire,30.000 ₺,"Antalya, Döşemealtı",1+1,75 m²,25.06.2026,https://www.emlakjet.com/ilan/dosemeaalti-yenikoyde-belediye-yakini-full-esyali-kiralik-daire-19522078,2026-06-25 23:46:48
EJ-99da6f6e3e,Çınaraltı Sitesinde Giriş Katında 3+1 Kiralık Daire,29.000 ₺,"Sakarya, Adapazarı",3+1,140 m²,25.06.2026,https://www.emlakjet.com/ilan/cinaralti-sitesinde-giris-katinda-31-kiralik-daire-19522064,2026-06-25 23:46:48
EJ-e05f9b3352,Global Emlak Şehir Hastanesi Yanı Kiralık Eşyalı 2+1 Daire,22.500 ₺,"Kayseri, Kocasinan",2+1,85 m²,25.06.2026,https://www.emlakjet.com/ilan/global-emlak-sehir-hastanesi-yani-kiralik-esyali-21-daire-19522059,2026-06-25 23:46:48
EJ-61428f3e36,Remax Design İlkay Maltepe Mah. 2+1 Kiralık,18.000 ₺,"Sakarya, Adapazarı",2+1,105 m²,25.06.2026,https://www.emlakjet.com/ilan/remax-design-ilkay-maltepe-mah-21-kiralik-19522050,2026-06-25 23:46:48
EJ-3f7f5ac76c,Aile Apartmanı 3+1 Daire,19.750 ₺,"Kocaeli, Kartepe",3+1,130 m²,25.06.2026,https://www.emlakjet.com/ilan/aile-apartmani-31-daire-19522032,2026-06-25 23:46:48
EJ-11bdbd4f35,Kiralık Bahçe Nizam 2+1,23.500 ₺,"İzmir, Torbalı",2+1,100 m²,25.06.2026,https://www.emlakjet.com/ilan/kiralik-bahce-nizam-21-19522030,2026-06-25 23:46:48
EJ-86f62e7134,Fvr'den Görükle Dumlupınar 2+1 Ayrı Mutfak Kiralık Daire,17.000 ₺,"Bursa, Nilüfer",2+1,70 m²,25.06.2026,https://www.emlakjet.com/ilan/fvr-den-gorukle-dumlupinar-21-ayri-mutfak-kiralik-daire-19522029,2026-06-25 23:46:48
EJ-c8b47b8a6c,Çevre Yolu Üstünde Kiralık Daire,20.000 ₺,"Isparta, Merkez",3+1,140 m²,25.06.2026,https://www.emlakjet.com/ilan/cevre-yolu-ustunde-kiralik-daire-19522023,2026-06-25 23:46:48
EJ-8b1ace40fc,Marev Emlaktan Kiralık 4+1 Geniş Daire,18.000 ₺,"Mardin, Kızıltepe",4+1,210 m²,25.06.2026,https://www.emlakjet.com/ilan/marev-emlaktan-kiralik-41-genis-daire-19522011,2026-06-25 23:46:48
EJ-3196f9e251,Fatih Caddesi 3+1 Geniş Kiralık Daire,25.000 ₺,"Kocaeli, Çayırova",3+1,165 m²,25.06.2026,https://www.emlakjet.com/ilan/fatih-caddesi-31-genis-kiralik-daire-19522008,2026-06-25 23:46:48
EJ-0b7a93cad2,Göztepe Metro Yakını Esenyalıda D.gazlı 3+1 Eşyalı Kiralık Daire,38.000 ₺,"İzmir, Karabağlar",3+1,130 m²,25.06.2026,https://www.emlakjet.com/ilan/goztepe-metro-yakini-esenyalida-d-gazli-31-esyali-kiralik-daire-19522007,2026-06-25 23:46:48
EJ-9fbf38a1ee,Avcılar Denizköşklerde Sıfır Geniş Kiralık Daire Deniz Manzaralı,40.000 ₺,"İstanbul, Avcılar",2+1,90 m²,25.06.2026,https://www.emlakjet.com/ilan/avcilar-denizkosklerde-sifir-genis-kiralik-daire-deniz-manzarali-19521992,2026-06-25 23:46:48
EJ-af6b7d5589,Fvr'den Beşevler Yıldırım Caddesinde 2+1 Kiralık Daire,26.000 ₺,"Bursa, Nilüfer",2+1,100 m²,25.06.2026,https://www.emlakjet.com/ilan/fvr-den-besevler-yildirim-caddesinde-21-kiralik-daire-19521973,2026-06-25 23:46:51
EJ-2d16c81ff1,Mimar Emlak'tan Mehmet Akifte Kiralık 1+1 Dubleks Çatı Katı,12.000 ₺,"İstanbul, Küçükçekmece",1+1,50 m²,25.06.2026,https://www.emlakjet.com/ilan/mimar-emlak-tan-mehmet-akifte-kiralik-11-dubleks-cati-kati-19521968,2026-06-25 23:46:51
EJ-2ee81744cd,Samsun Atakum Esenevler Samgazın Arkası 1+1 Ofis Veya Daire Olarak Kiraya Verilir,21.000 ₺,"Samsun, Atakum",1+1,55 m²,25.06.2026,https://www.emlakjet.com/ilan/samsun-atakum-esenevler-samgazin-arkasi-11-ofis-veya-daire-olarak-kiraya-verilir-19521962,2026-06-25 23:46:51
EJ-7b4067a256,Kiralık Daire Sıfır Kullanıma Hazır,17.000 ₺,"Bartın, Merkez",2+1,85 m²,25.06.2026,https://www.emlakjet.com/ilan/kiralik-daire-sifir-kullanima-hazir-19521960,2026-06-25 23:46:51
EJ-263caaf9f4,Türker Emlak'tan Şehir Hastanesi Yolu Eşyalı Kiralık 2+1 Daire,13.500 ₺,"Yozgat, Merkez",2+1,90 m²,25.06.2026,https://www.emlakjet.com/ilan/turker-emlak-tan-sehir-hastanesi-yolu-esyali-kiralik-21-daire-19521956,2026-06-25 23:46:51
EJ-fa19de2005,Beşiktaş Ulus'ta Kiralık 4+1 Dekorasyonlu Teras Dublex |etiler,250.000 ₺,"İstanbul, Beşiktaş",4+2,300 m²,25.06.2026,https://www.emlakjet.com/ilan/besiktas-ulus-ta-kiralik-41-dekorasyonlu-teras-dublex-etiler-19521949,2026-06-25 23:46:51
EJ-2a9f25b2d3,Uyanış Mahallesi Kiralık 3+1 Eşyalı Geniş Daire,27.000 ₺,"Ankara, Keçiören",3+1,126 m²,25.06.2026,https://www.emlakjet.com/ilan/uyanis-mahallesi-kiralik-31-esyali-genis-daire-19521945,2026-06-25 23:46:51
EJ-6d9c5df1fd,Emre Emlaktan Banka Bloklarında Geniş 3+1 Full Yapılı Masrafsız Kiralık Daire,42.000 ₺,"Ankara, Etimesgut",3+1,140 m²,25.06.2026,https://www.emlakjet.com/ilan/emre-emlaktan-banka-bloklarinda-genis-31-full-yapili-masrafsiz-kiralik-daire-19521941,2026-06-25 23:46:51
EJ-7b8dad6ea8,Fvr'den Beşevler Yıldırım Caddesinde 90 M2 - 2+1 Kiralık Daire Ofis,33.000 ₺,"Bursa, Nilüfer",2+1,100 m²,25.06.2026,https://www.emlakjet.com/ilan/fvr-den-besevler-yildirim-caddesinde-90-m2-21-kiralik-daire-ofis-19521939,2026-06-25 23:46:51
EJ-2a9e306a57,Talha Tozduman Kafeler Cad. Tabela Değeri Yüksek Daire%ofis,23.000 ₺,"Konya, Meram",3+1,160 m²,25.06.2026,https://www.emlakjet.com/ilan/talha-tozduman-kafeler-cad-tabela-degeri-yuksek-daire-ofis-19521928,2026-06-25 23:46:51
EJ-8f9ca66c89,İslamsaray Mh. Askerlik Şubesi Mevkii Sıfır Ara Kat 2+1 Daireler,23.000 ₺,"İzmir, Bergama",2+1,80 m²,25.06.2026,https://www.emlakjet.com/ilan/islamsaray-mh-askerlik-subesi-mevkii-sifir-ara-kat-21-daireler-19521909,2026-06-25 23:46:51
EJ-28735a8386,Eker'den Sevinç Caddesi Yakını Asansörlü Ara Kat 2+1 Kiralık,17.000 ₺,"Eskişehir, Odunpazarı",2+1,105 m²,25.06.2026,https://www.emlakjet.com/ilan/eker-den-sevinc-caddesi-yakini-asansorlu-ara-kat-21-kiralik-19521903,2026-06-25 23:46:51
EJ-0e47c4e114,"Kazım Karabekir'de Kiralık 4+1, 40m2 Balkonlu",55.000 ₺,"İstanbul, Esenler",4+1,210 m²,25.06.2026,https://www.emlakjet.com/ilan/kazim-karabekir-de-kiralik-41-40m2-balkonlu-19521896,2026-06-25 23:46:51
EJ-64a0f59901,Akkaya İnşaattan Kervancı Park Orman 1.etap Ful Eşyalı 2+1,40.000 ₺,"Tekirdağ, Çorlu",2+1,110 m²,25.06.2026,https://www.emlakjet.com/ilan/akkaya-insaattan-kervanci-park-orman-1-etap-ful-esyali-21-19521894,2026-06-25 23:46:51
EJ-3b97bb1307,Kiptaş Kyb.knt.şehir Hast.ve Okul Yakını Temiz 2+1 Kiralık Daire,30.000 ₺,"İstanbul, Başakşehir",2+1,75 m²,25.06.2026,https://www.emlakjet.com/ilan/kiptas-kyb-knt-sehir-hast-ve-okul-yakini-temiz-21-kiralik-daire-19521893,2026-06-25 23:46:51
EJ-31ff2c99ab,Ziraat Bankası Üzeri Çarşı Merkezde 2+1 Ful Eşyalı Kiralık Apart,19.500 ₺,"Karaman, Merkez",2+1,65 m²,25.06.2026,https://www.emlakjet.com/ilan/ziraat-bankasi-uzeri-carsi-merkezde-21-ful-esyali-kiralik-apart-19521888,2026-06-25 23:46:51
EJ-ea51c98e1b,Osmangazi Akpınar Akyükselen Zirve 2 Sitesinde 3+1 Kiralık Daire,42.000 ₺,"Bursa, Osmangazi",3+1,110 m²,25.06.2026,https://www.emlakjet.com/ilan/osmangazi-akpinar-akyukselen-zirve-2-sitesinde-31-kiralik-daire-19521884,2026-06-25 23:46:51
EJ-2fd9a58f0a,Buyukdere Kıralık Apart,12.000 ₺,"Eskişehir, Odunpazarı",1+1,50 m²,25.06.2026,https://www.emlakjet.com/ilan/buyukdere-kiralik-apart-19521868,2026-06-25 23:46:51
EJ-98ff618ce3,Mefe Yapı'dan Çiftlikönü Salı Pazarı Üzeri Dubleks Kiralık Daire,35.000 ₺,"Tekirdağ, Süleymanpaşa",3+2,180 m²,25.06.2026,https://www.emlakjet.com/ilan/mefe-yapi-dan-ciftlikonu-sali-pazari-uzeri-dubleks-kiralik-daire-19521863,2026-06-25 23:46:51
EJ-1fc8daf056,"Tepe Gyd.den 3+1 Masrafsız,bakımlı Ve Ferah Kiralık Daire",28.000 ₺,"Ankara, Keçiören",3+1,130 m²,25.06.2026,https://www.emlakjet.com/ilan/tepe-gyd-den-31-masrafsiz-bakimli-ve-ferah-kiralik-daire-19521857,2026-06-25 23:46:51
EJ-698dd79f13,Alanya Demirtaş 2+1 90 M2 Lüks Kompleks Sitede Full Aktivite,14.000 ₺,"Antalya, Alanya",2+1,90 m²,25.06.2026,https://www.emlakjet.com/ilan/alanya-demirtas-21-90-m2-luks-kompleks-sitede-full-aktivite-19521853,2026-06-25 23:46:51
EJ-a33723fcc5,Türk Emlaktan Ottoman Iı Sitesinde Eşyalı Kiralık Daire,31.000 ₺,"Antalya, Konyaaltı",1+1,65 m²,25.06.2026,https://www.emlakjet.com/ilan/turk-emlaktan-ottoman-ii-sitesinde-esyali-kiralik-daire-19521852,2026-06-25 23:46:51
EJ-73f2a1c2c5,Zafer Mahallesinde Eşyalı Klimalı 1+1 Kiralık Daire,18.000 ₺,"Aydın, Efeler",1+1,69 m²,25.06.2026,https://www.emlakjet.com/ilan/zafer-mahallesinde-esyali-klimali-11-kiralik-daire-19521839,2026-06-25 23:46:51
EJ-c5111cbee2,Kağıthane Arbozlife'ta 2+1 Balkonlu Eşyalı Daire,75.000 ₺,"İstanbul, Kağıthane",2+1,90 m²,25.06.2026,https://www.emlakjet.com/ilan/kagithane-arbozlife-ta-21-balkonlu-esyali-daire-19521824,2026-06-25 23:46:51
EJ-90eb1c77cb,Geniş Kiralık 1+1 Bahçe Katı Daire,20.000 ₺,"Antalya, Aksu",1+1,50 m²,25.06.2026,https://www.emlakjet.com/ilan/genis-kiralik-11-bahce-kati-daire-19521823,2026-06-25 23:46:51
EJ-072e455f6a,Şehir Hastanesi Kto Üniversite Civ.1+1 Stüdyo Ön Cepheli,20.000 ₺,"Konya, Karatay",1+1,60 m²,25.06.2026,https://www.emlakjet.com/ilan/sehir-hastanesi-kto-universite-civ-11-studyo-on-cepheli-19521822,2026-06-25 23:46:51
EJ-e7682fb104,Akbaydan Kepez Devlet Hastanesi Yanında 1+1 Eşyalı Lüks Kiralık,26.500 ₺,"Antalya, Kepez",1+1,60 m²,25.06.2026,https://www.emlakjet.com/ilan/akbaydan-kepez-devlet-hastanesi-yaninda-11-esyali-luks-kiralik-19521821,2026-06-25 23:46:51
EJ-3f72ed0bdb,█ Turkuaz Emlak █boğaziçi Ana Cadde Yakını 3+1 Kiralık Daire,21.250 ₺,"Ankara, Mamak",3+1,125 m²,25.06.2026,https://www.emlakjet.com/ilan/turkuaz-emlak-bogazici-ana-cadde-yakini-31-kiralik-daire-19521819,2026-06-25 23:46:51
EJ-3e4380f4f0,Cb Odak'tan Merkezde Kiralık Daire,25.000 ₺,"İzmir, Aliağa",2+1,110 m²,25.06.2026,https://www.emlakjet.com/ilan/cb-odak-tan-merkezde-kiralik-daire-19521813,2026-06-25 23:46:51
EJ-f769cf9645,Sığacık Limana Çok Yakın Lüks 1+1 Kiralık Daire,29.000 ₺,"İzmir, Seferihisar",1+1,65 m²,25.06.2026,https://www.emlakjet.com/ilan/sigacik-limana-cok-yakin-luks-11-kiralik-daire-19521808,2026-06-25 23:46:51
EJ-89d1f8436f,Silivri Alibey Mahallesinde 5+2 Dubleks Kiralık Daire,43.500 ₺,"İstanbul, Silivri",5+2,240 m²,25.06.2026,https://www.emlakjet.com/ilan/silivri-alibey-mahallesinde-52-dubleks-kiralik-daire-19521797,2026-06-25 23:46:53
EJ-f1f363047f,Silivri Mimarsinan Mahallesinde 3+1 Kiralık Daire,31.000 ₺,"İstanbul, Silivri",3+1,130 m²,25.06.2026,https://www.emlakjet.com/ilan/silivri-mimarsinan-mahallesinde-31-kiralik-daire-19521781,2026-06-25 23:46:53
EJ-c829a8d35d,Senem Den Ufuktepe Kanuni Mah.kattayeni Binada 3+1 Kiralık Daire,25.500 ₺,"Ankara, Keçiören",3+1,130 m²,25.06.2026,https://www.emlakjet.com/ilan/senem-den-ufuktepe-kanuni-mah-kattayeni-binada-31-kiralik-daire-19521764,2026-06-25 23:46:53
EJ-b7c2e9661e,F. Akboğa Arnavutköy Haraççı Kiralık 1+1 Eşyalı Çatı Katı 80 M2,32.000 ₺,"İstanbul, Arnavutköy",1+1,80 m²,25.06.2026,https://www.emlakjet.com/ilan/f-akboga-arnavutkoy-haracci-kiralik-11-esyali-cati-kati-80-m2-19521762,2026-06-25 23:46:53
EJ-12cf3d2399,Fatisa Gayrimenkulden Kiralık Fırsat Daire(aykent Green Life),20.000 ₺,"Ordu, Fatsa",3+1,140 m²,25.06.2026,https://www.emlakjet.com/ilan/fatisa-gayrimenkulden-kiralik-firsat-daire-aykent-green-life-19521755,2026-06-25 23:46:53
EJ-10bfd093de,Yeşilbahçede Kiralık Daire,45.000 ₺,"Antalya, Muratpaşa",3+1,170 m²,25.06.2026,https://www.emlakjet.com/ilan/yesilbahcede-kiralik-daire-19521752,2026-06-25 23:46:53
EJ-572bd74c01,Aykent Green Lıfe Sitesi'nde Kiralık Daire,15.000 ₺,"Ordu, Fatsa",2+1,100 m²,25.06.2026,https://www.emlakjet.com/ilan/aykent-green-life-sitesi-nde-kiralik-daire-19521740,2026-06-25 23:46:53
EJ-6b747fc3a1,Değirmendere Uydukent'de Deniz Manzaralı 2+1 Kiralık Daire,22.000 ₺,"Aydın, Kuşadası",2+1,105 m²,25.06.2026,https://www.emlakjet.com/ilan/degirmendere-uydukent-de-deniz-manzarali-21-kiralik-daire-19521730,2026-06-25 23:46:53
EJ-20bb985abb,Şengül Gayrimenkul'den Yenişehirde Dağ Manzaralı Kiralık 3+1,25.000 ₺,"Denizli, Merkezefendi",3+1,140 m²,25.06.2026,https://www.emlakjet.com/ilan/sengul-gayrimenkul-den-yenisehirde-dag-manzarali-kiralik-31-19521729,2026-06-25 23:46:53
EJ-cd605116fe,Karaman Mahallesi 2+1 Kiralık Daire,11.000 ₺,"Denizli, Merkezefendi",2+1,110 m²,25.06.2026,https://www.emlakjet.com/ilan/karaman-mahallesi-21-kiralik-daire-19521727,2026-06-25 23:46:53
EJ-ecae63c9c8,Kiralık Dünyagöz Yakını Katta 2+1,25.000 ₺,"Antalya, Kepez",2+1,110 m²,25.06.2026,https://www.emlakjet.com/ilan/kiralik-dunyagoz-yakini-katta-21-19521718,2026-06-25 23:46:53
EJ-6b8c3df635,Çekmeköy Sultançiftliği 216 Koru Sitesi'nde 2+1 Kiralık Daire,40.000 ₺,"İstanbul, Çekmeköy",2+1,95 m²,25.06.2026,https://www.emlakjet.com/ilan/cekmekoy-sultanciftligi-216-koru-sitesi-nde-21-kiralik-daire-19521711,2026-06-25 23:46:53
EJ-3ad646a345,Eski Foça Bağarasında Kiralık 1+1 Daire - Merkezi Konum,20.000 ₺,"İzmir, Foça",1+1,55 m²,25.06.2026,https://www.emlakjet.com/ilan/eski-foca-bagarasinda-kiralik-11-daire-merkezi-konum-19521701,2026-06-25 23:46:53
EJ-49224fc789,Teraslı 4+1 Kullanımlı Kombili Bağımsız Mutfak Lüks Daire,38.000 ₺,"Mersin, Mezitli",3+1,150 m²,25.06.2026,https://www.emlakjet.com/ilan/terasli-41-kullanimli-kombili-bagimsiz-mutfak-luks-daire-19521700,2026-06-25 23:46:53
EJ-ce96f28e2c,Mern Yenişehir Aydınlıkevler Mah.eşyalı Kiralık 2+1,25.000 ₺,"Mersin, Yenişehir",2+1,115 m²,25.06.2026,https://www.emlakjet.com/ilan/mern-yenisehir-aydinlikevler-mah-esyali-kiralik-21-19521699,2026-06-25 23:46:53
EJ-5a8bca88ee,Manisa Akhisar Efem Gayrimenkulden 1. Kat 3+1 Kiralık Daire!!,26.000 ₺,"Manisa, Akhisar",3+1,135 m²,25.06.2026,https://www.emlakjet.com/ilan/manisa-akhisar-efem-gayrimenkulden-1-kat-31-kiralik-daire-19521677,2026-06-25 23:46:53
EJ-6f505660b8,İks Emlak’tan Çarşı İçinde Kiralık Daire,12.000 ₺,"Kars, Merkez",1+1,55 m²,25.06.2026,https://www.emlakjet.com/ilan/iks-emlak-tan-carsi-icinde-kiralik-daire-19521662,2026-06-25 23:46:53
EJ-bb76c0356f,Ahatlı Ulusoy Caddesi Üzerinde 2+1 Ayrı Mutfak,28.000 ₺,"Antalya, Kepez",2+1,80 m²,25.06.2026,https://www.emlakjet.com/ilan/ahatli-ulusoy-caddesi-uzerinde-21-ayri-mutfak-19521654,2026-06-25 23:46:53
EJ-64acb798a2,Talas Tablakaya'da Eşyalı Kiralık 2+1 Daire,26.000 ₺,"Kayseri, Talas",2+1,120 m²,25.06.2026,https://www.emlakjet.com/ilan/talas-tablakaya-da-esyali-kiralik-21-daire-19521651,2026-06-25 23:46:53
EJ-820bce47fb,Ortaca Terzialiler De Kiralık 1+1 Daire - Ankastre Setli,19.000 ₺,"Muğla, Ortaca",1+1,60 m²,25.06.2026,https://www.emlakjet.com/ilan/ortaca-terzialiler-de-kiralik-11-daire-ankastre-setli-19521643,2026-06-25 23:46:53
EJ-660bf2f796,Bağlıca Lyra Evleri | Kapalı Havuzlu | Tam Güney Cephe Prestijli 4+1,69.500 ₺,"Ankara, Etimesgut",4+1,196 m²,25.06.2026,https://www.emlakjet.com/ilan/baglica-lyra-evleri-kapali-havuzlu-tam-guney-cephe-prestijli-41-19521638,2026-06-25 23:46:53
EJ-f9bd8f0a28,Ümraniye Aşağı Dudullu Sıfır Daire,35.000 ₺,"İstanbul, Ümraniye",2+1,131 m²,25.06.2026,https://www.emlakjet.com/ilan/umraniye-asagi-dudullu-sifir-daire-19521632,2026-06-25 23:46:53
EJ-36c43b656e,Beykoz Tokatköyde 110 M2 Eşyalı Kiralık Daire,35.000 ₺,"İstanbul, Beykoz",2+1,110 m²,25.06.2026,https://www.emlakjet.com/ilan/beykoz-tokatkoyde-110-m2-esyali-kiralik-daire-19521605,2026-06-25 23:46:53
EJ-3e2882960f,İzmir Şehir Hastanesi Yakını 2+1 Doğalgazlı Kiralık Daire,16.000 ₺,"İzmir, Bayraklı",2+1,80 m²,25.06.2026,https://www.emlakjet.com/ilan/izmir-sehir-hastanesi-yakini-21-dogalgazli-kiralik-daire-19521602,2026-06-25 23:46:53
EJ-f72c1f483b,"Bornova Metro 5 Saniye Yürüme, 2+1 Eşyalı Otoparklı Doğalgazlı",50.000 ₺,"İzmir, Bornova",2+1,100 m²,25.06.2026,https://www.emlakjet.com/ilan/bornova-metro-5-saniye-yurume-21-esyali-otoparkli-dogalgazli-19521601,2026-06-25 23:46:53
EJ-6a643a92a4,Çekmeköy Taşdelen Orman Manzaralı Otoparklı 3+1 Daire,39.500 ₺,"İstanbul, Çekmeköy",3+1,115 m²,25.06.2026,https://www.emlakjet.com/ilan/cekmekoy-tasdelen-orman-manzarali-otoparkli-31-daire-19521599,2026-06-25 23:46:53
EJ-06bbb09c14,Deka Gayrimenkul'den Körfez'de Lüks Konsept Kiralık 1+1 Daire,21.000 ₺,"Samsun, Atakum",1+1,55 m²,25.06.2026,https://www.emlakjet.com/ilan/deka-gayrimenkul-den-korfez-de-luks-konsept-kiralik-11-daire-19521590,2026-06-25 23:46:53
EJ-126f815828,100.yılda Bulvar Üzerinde Az Katlı Teraslı Kiralık 2+1 Daire,23.500 ₺,"Adana, Çukurova",2+1,150 m²,25.06.2026,https://www.emlakjet.com/ilan/100-yilda-bulvar-uzerinde-az-katli-terasli-kiralik-21-daire-19521581,2026-06-25 23:46:53
EJ-9c2874c858,Bodrum Bardakçı Kiralık 2+1 Eşyalı Daire,45.000 ₺,"Muğla, Bodrum",2+1,70 m²,25.06.2026,https://www.emlakjet.com/ilan/bodrum-bardakci-kiralik-21-esyali-daire-19521576,2026-06-25 23:46:53
EJ-30b4168428,Sırameşeler Metroya Yürüme Mesafesinde Kiralık 2+1 Daire,15.000 ₺,"Bursa, Osmangazi",2+1,110 m²,25.06.2026,https://www.emlakjet.com/ilan/sirameseler-metroya-yurume-mesafesinde-kiralik-21-daire-19521574,2026-06-25 23:46:53
EJ-ae18b6e470,Tuana Emlak'tan Ulucam'de Göl Manzaralı 3+1 Daire,50.000 ₺,"Muğla, Köyceğiz",3+1,140 m²,25.06.2026,https://www.emlakjet.com/ilan/tuana-emlak-tan-ulucam-de-gol-manzarali-31-daire-19521572,2026-06-25 23:46:55
EJ-083b25833c,Real'den Ultra Lüks Yerden Isıtmalı 1+1,14.000 ₺,"Gaziantep, Şahinbey",1+1,40 m²,25.06.2026,https://www.emlakjet.com/ilan/real-den-ultra-luks-yerden-isitmali-11-19521568,2026-06-25 23:46:55
EJ-f6c326726c,Real Emlaktan Üniveriteye Yürüme Mesafesinde 1+1 Eşyalı Daire,15.000 ₺,"Gaziantep, Şahinbey",1+1,45 m²,25.06.2026,https://www.emlakjet.com/ilan/real-emlaktan-univeriteye-yurume-mesafesinde-11-esyali-daire-19521567,2026-06-25 23:46:55
